/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_02_19_31_52_876.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_02_19_31_52_876.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_02_19_31_52_876.jpg, 0, 0, 0, 7.833332E-05
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_02_19_31_52_990.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_02_19_31_52_990.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_02_19_31_52_990.jpg, 0, 0, 0, 7.803382E-05
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_02_19_31_53_099.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_02_19_31_53_099.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_02_19_31_53_099.jpg, 0, 0, 0, 7.80808E-05
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_02_19_31_53_208.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_02_19_31_53_208.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_02_19_31_53_208.jpg, 0, 0, 0, 7.798951E-05
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_02_19_31_53_314.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_02_19_31_53_314.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_02_19_31_53_314.jpg, 0, 0, 0, 7.791552E-05
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_02_19_31_53_424.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_02_19_31_53_424.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_02_19_31_53_424.jpg, 0, 0, 0, 7.793654E-05
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_02_19_31_53_529.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_02_19_31_53_529.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_02_19_31_53_529.jpg, 0, 0, 0, 8.001241E-05
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_02_19_31_53_649.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_02_19_31_53_649.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_02_19_31_53_649.jpg, 0, 0, 0, 7.925999E-05
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_02_19_31_53_758.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_02_19_31_53_758.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_02_19_31_53_758.jpg, 0, 0, 0, 7.786194E-05
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_02_19_31_53_872.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_02_19_31_53_872.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_02_19_31_53_872.jpg, 0, 0, 0, 7.920823E-05
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_02_19_31_53_975.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_02_19_31_53_975.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_02_19_31_53_975.jpg, 0, 0, 0, 7.826704E-05
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_02_19_31_54_076.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_02_19_31_54_076.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_02_19_31_54_076.jpg, 0, 0, 0, 7.810998E-05
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_02_19_31_54_188.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_02_19_31_54_188.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_02_19_31_54_188.jpg, 0, 0, 0, 7.763205E-05
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_02_19_31_54_304.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_02_19_31_54_304.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_02_19_31_54_304.jpg, 0, 0, 0, 7.784456E-05
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_02_19_31_54_406.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_02_19_31_54_406.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_02_19_31_54_406.jpg, 0, 0, 0, 7.898919E-05
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_02_19_31_54_508.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_02_19_31_54_508.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_02_19_31_54_508.jpg, 0, 0, 0, 7.812244E-05
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_02_19_31_54_611.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_02_19_31_54_611.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_02_19_31_54_611.jpg, 0, 0, 0, 7.805971E-05
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_02_19_31_54_714.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_02_19_31_54_714.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_02_19_31_54_714.jpg, 0, 0, 0, 7.816849E-05
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_02_19_31_54_820.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_02_19_31_54_820.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_02_19_31_54_820.jpg, 0, 0, 0, 7.990549E-05
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_02_19_31_54_926.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_02_19_31_54_926.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_02_19_31_54_926.jpg, 0, 0.0384661, 0, 0.002143009
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_02_19_31_55_051.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_02_19_31_55_051.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_02_19_31_55_051.jpg, -0.154869, 0.4327952, 0, 0.5364866
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_02_19_31_55_153.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_02_19_31_55_153.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_02_19_31_55_153.jpg, -0.2551407, 0.739509, 0, 1.304547
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_02_19_31_55_269.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_02_19_31_55_269.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_02_19_31_55_269.jpg, 0, 0.391158, 0, 1.970995
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_02_19_31_55_370.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_02_19_31_55_370.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_02_19_31_55_370.jpg, 0, 0.08608496, 0, 2.205467
